Burton	MI	42.9995	-83.6163	28788
Ridgecrest	CA	35.6225	-117.6709	28780
Windsor	CT	41.8526	-72.6437	28778
Eagle Pass	TX	28.7091	-100.4995	28765
Agawam	MA	42.0695	-72.6148	28761
Weatherford	TX	32.7593	-97.7973	28742
West Elkridge	MD	39.2071	-76.7269	28734
East Chicago	IN	41.6392	-87.4548	28699
Redmond	OR	44.2726	-121.1739	28654
Jacksonville	AR	34.8662	-92.1102	28643
Socorro Mission Number 1 Colonia	TX	31.6362	-106.2905	28637
Norwood	MA	42.1945	-71.1995	28602
Northampton	MA	42.3251	-72.6412	28540
Englewood	NJ	40.8929	-73.9726	28539
Lake Magdalene	FL	28.0742	-82.4718	28509
Perry Hall	MD	39.4126	-76.4636	28474
Maryville	TN	35.7565	-83.9705	28464
Hobart	IN	41.5323	-87.2550	28404
Fresh Meadows	NY	40.7348	-73.7935	28397
Frankfort	KY	38.2009	-84.8733	28391
Mehlville	MO	38.5084	-90.3229	28380
Greer	SC	34.9387	-82.2271	28365
Lansing	IL	41.5648	-87.5389	28349
Harrison	NY	40.9690	-73.7126	28348
Monterey	CA	36.6002	-121.8947	28338
Desert Hot Springs	CA	33.9617	-116.5035	28335
West Islip	NY	40.7062	-73.3062	28335
American Fork	UT	40.3769	-111.7958	28326
Central	LA	30.5543	-91.0368	28295
Newburgh	NY	41.5034	-74.0104	28290
McCully - Moiliili	HI	21.2946	-157.8312	28249
Chamblee	GA	33.8920	-84.2988	28244
Millville	NJ	39.4021	-75.0393	28230
North Andover	MA	42.6987	-71.1351	28222
SeaTac	WA	47.4485	-122.2922	28215
Elmira	NY	42.0898	-76.8077	28213
Spring Valley	CA	32.7448	-116.9989	28205
Stockbridge	GA	33.5443	-84.2338	28202
Glen Ellyn	IL	41.8775	-88.0670	28201
Monroeville	PA	40.4212	-79.7881	28176
Benicia	CA	38.0494	-122.1586	28167
Fredericksburg	VA	38.3032	-77.4605	28118
Suisun	CA	38.2383	-122.0402	28111
Aberdeen	SD	45.4647	-98.4865	28102
Cranberry Township	PA	40.6850	-80.1071	28098
Garfield Heights	OH	41.4170	-81.6060	28097
South Chicago	IL	41.7398	-87.5542	28095
Cornelius	NC	35.4868	-80.8601	28092
Oakdale	MN	44.9630	-92.9649	28080
Oak Forest	IL	41.6028	-87.7439	28074
Garner	NC	35.7113	-78.6142	28053
Holmesburg	PA	40.0415	-75.0280	28046
Drexel Hill	PA	39.9471	-75.2921	28043
Vestal	NY	42.0851	-76.0538	28043
North Kingstown	RI	41.5501	-71.4662	28042
Bella Vista	AR	36.4807	-94.2713	27999
Melrose	MA	42.4584	-71.0662	27997
Fitchburg	WI	42.9608	-89.4698	27996
Gramercy Park	NY	40.7375	-73.9861	27988
Wellesley	MA	42.2965	-71.2926	27982
Enterprise	AL	31.3152	-85.8552	27978
Winchester	NV	36.1300	-115.1189	27978
Slidell	LA	30.2752	-89.7812	27942
University Heights	NY	40.8601	-73.9093	27935
Dodge City	KS	37.7528	-100.0171	27912
West Springfield	MA	42.1070	-72.6204	27912
Paragould	AR	36.0584	-90.4973	27900
Maywood	CA	33.9867	-118.1853	27888
Seguin	TX	29.5688	-97.9647	27864
Shirley	NY	40.8015	-72.8676	27854
Livingston	NJ	40.7959	-74.3149	27853
Round Lake Beach	IL	42.3717	-88.0901	27852
Sterling	VA	39.0062	-77.4286	27822
Middletown	NY	41.4459	-74.4229	27812
Fountain	CO	38.6822	-104.7008	27767
Saratoga Springs	NY	43.0831	-73.7846	27765
Kirkwood	MO	38.5834	-90.4068	27750
Drexel Heights	AZ	32.1412	-111.0284	27749
Deer Park	NY	40.7618	-73.3293	27745
Lafayette	CO	39.9936	-105.0897	27729
Fridley	MN	45.0861	-93.2633	27713
West Scarborough	ME	43.5704	-70.3878	27706
Queensbury	NY	43.3773	-73.6132	27703
Roslindale	MA	42.2912	-71.1245	27683
Rexburg	ID	43.8260	-111.7897	27663
Wheeling	WV	40.0640	-80.7209	27648
Shaker Heights	OH	41.4739	-81.5371	27646
Mililani Town	HI	21.4504	-158.0150	27629
Bergenfield	NJ	40.9276	-73.9974	27621
Marshalltown	IA	42.0494	-92.9080	27620
Tucker	GA	33.8546	-84.2171	27581
Nutley	NJ	40.8223	-74.1599	27572
Port Richmond	PA	39.9935	-75.1002	27554
Lake Jackson	TX	29.0339	-95.4344	27533
Plum	PA	40.5003	-79.7495	27505
Windsor	CA	38.5471	-122.8164	27464
West Chicago	IL	41.8847	-88.2040	27447
Allen Park	MI	42.2575	-83.2110	27425
Wilmette	IL	42.0722	-87.7228	27413
Imperial Beach	CA	32.5839	-117.1131	27408
Glen Cove	NY	40.8623	-73.6337	27400
Syracuse	UT	41.0894	-112.0647	27395
Maryland Heights	MO	38.7131	-90.4298	27389
Mason City	IA	43.1536	-93.2010	27366
Crofton	MD	39.0018	-76.6875	27348
Anderson	SC	34.5034	-82.6501	27335
Eagle Mountain	UT	40.3141	-112.0069	27332
College Point	NY	40.7876	-73.8460	27307
Winchester	VA	39.1857	-78.1633	27284
Lindenhurst	NY	40.6868	-73.3735	27277
Spanaway	WA	47.1040	-122.4346	27227
Belmont	CA	37.5202	-122.2758	27218
Hunts Point	NY	40.8126	-73.8840	27204
Holbrook	NY	40.8123	-73.0784	27195
New London	CT	41.3556	-72.0995	27179
Paso Robles	CA	35.6266	-120.6910	27157
Tualatin	OR	45.3840	-122.7640	27154
Fleming Island	FL	30.0933	-81.7190	27126
Winona	MN	44.0500	-91.6393	27094
Agua Caliente	CA	38.3241	-122.4880	27090
Thomasville	NC	35.8826	-80.0820	27061
Casselberry	FL	28.6778	-81.3278	27056
Eureka	CA	40.8021	-124.1637	27017
East Saint Louis	IL	38.6245	-90.1509	27006
Garden City	KS	37.9717	-100.8727	27005
Alton	IL	38.8906	-90.1843	27003
Milton	MA	42.2495	-71.0662	27003
University Park	FL	25.7465	-80.3675	26995
Auburn	NY	42.9317	-76.5661	26985
Williston	ND	48.1470	-103.6180	26977
Paramus	NJ	40.9445	-74.0754	26974
Back Mountain	PA	41.3359	-75.9963	26973
West Milford	NJ	41.1312	-74.3674	26968
Jeffersontown	KY	38.1942	-85.5644	26946
Garden City	MI	42.3256	-83.3310	26920
Easton	PA	40.6884	-75.2207	26915
Horn Lake	MS	34.9554	-90.0348	26915
Stoughton	MA	42.1251	-71.1023	26915
Prairieville	LA	30.3030	-90.9720	26895
Hyde Park	IL	41.7942	-87.5939	26893
Dix Hills	NY	40.8048	-73.3362	26892
Gladstone	MO	39.2039	-94.5547	26861
Cutler Ridge	FL	25.5807	-80.3467	26831
Independence	KY	38.9431	-84.5441	26819
Watertown	NY	43.9748	-75.9108	26780
Wooster	OH	40.8052	-81.9365	26749
Bessemer	AL	33.4018	-86.9544	26730
Merrimack	NH	42.8651	-71.4934	26726
Lemon Grove	CA	32.7426	-117.0314	26709
Kankakee	IL	41.1200	-87.8611	26676
Wethersfield	CT	41.7143	-72.6526	26668
Bristol	TN	36.5951	-82.1887	26666
McHenry	IL	42.3334	-88.2668	26657
Saugus	MA	42.4648	-71.0101	26628
Stevens Point	WI	44.5236	-89.5746	26604
West Linn	OR	45.3657	-122.6123	26593
Superior	WI	46.7208	-92.1041	26579
Tujunga	CA	34.2522	-118.2884	26527
Greenville	TX	33.1384	-96.1108	26515
Magna	UT	40.7091	-112.1016	26505
Batavia	IL	41.8500	-88.3126	26495
Cantonment	FL	30.6085	-87.3400	26493
Danvers	MA	42.5751	-70.9300	26493
Shoreview	MN	45.0791	-93.1472	26477
Paradise	CA	39.7596	-121.6219	26476
Fremont	NE	41.4333	-96.4981	26474
Smithtown	NY	40.8559	-73.2007	26470
Pearl	MS	32.2746	-90.1320	26462
Mansfield City	CT	41.7659	-72.2337	26439
Mercerville-Hamilton Square	NJ	40.2313	-74.6722	26419
North Creek	WA	47.8195	-122.1762	26410
Carbondale	IL	37.7273	-89.2168	26399
Westport	CT	41.1415	-73.3579	26391
Medina	OH	41.1384	-81.8637	26339
Bay Shore	NY	40.7251	-73.2454	26337
Kahului	HI	20.8893	-156.4729	26337
Leisure City	FL	25.4954	-80.4292	26324
Vernon Hills	IL	42.2195	-87.9795	26314
Zionsville	IN	39.9509	-86.2619	26296
Norco	CA	33.9311	-117.5487	26289
Wasco	CA	35.5941	-119.3410	26279
Mount Pleasant	WI	42.6974	-87.8558	26272
Fortuna Foothills	AZ	32.6578	-114.4119	26265
Barberton	OH	41.0128	-81.6051	26234
Kingsville	TX	27.5159	-97.8561	26225
Statesville	NC	35.7826	-80.8873	26221
Plainview	NY	40.7765	-73.4673	26217
Laurel	MD	39.0993	-76.8483	26215
Carrollton	GA	33.5801	-85.0766	26203
South Pasadena	CA	34.1161	-118.1504	26151
Howard Beach	NY	40.6579	-73.8363	26148
Englewood	IL	41.7798	-87.6459	26121
Four Corners	FL	28.3329	-81.6474	26116
South Laurel	MD	39.0698	-76.8503	26112
Asheboro	NC	35.7079	-79.8136	26103
Buenaventura Lakes	FL	28.3358	-81.3531	26079
Clinton	IA	41.8445	-90.1887	26064
Mount Pleasant	MI	43.5978	-84.7675	26060
Twentynine Palms	CA	34.1356	-116.0542	26025
Huntley	IL	42.1681	-88.4281	26005
Pennsport	PA	39.9276	-75.1505	26000
Xenia	OH	39.6848	-83.9296	25976
Reisterstown	MD	39.4698	-76.8319	25968
Central 14th Street / Spring Road	DC	38.9371	-77.0327	25899
Green	OH	40.9459	-81.4832	25898
Brawley	CA	32.9787	-115.5303	25897
Yukon	OK	35.5067	-97.7625	25892
Ellendale	TN	35.2306	-89.8259	25882
Opportunity	WA	47.6499	-117.2399	25877
Forest Hills	MI	42.9595	-85.4898	25867
Lafayette	CA	37.8858	-122.1180	25843
Ramsey	MN	45.2611	-93.4500	25828
Suitland	MD	38.8487	-76.9239	25825
Pleasure Ridge Park	KY	38.1454	-85.8583	25813
Rosedale	NY	40.6621	-73.7354	25812
New Lenox	IL	41.5120	-87.9656	25800
Madison	MS	32.4618	-90.1154	25799
Neenah	WI	44.1858	-88.4626	25792
Alvin	TX	29.4239	-95.2441	25791
Key West	FL	24.5552	-81.7816	25755
Randolph	NJ	40.8483	-74.5815	25734
Temple Terrace	FL	28.0353	-82.3893	25731
Owatonna	MN	44.0838	-93.2260	25725
Homewood	AL	33.4718	-86.8008	25708
Sahuarita	AZ	31.9576	-110.9557	25707
Maple Valley	WA	47.3927	-122.0464	25686
Hazelwood	MO	38.7714	-90.3709	25661
Troy	OH	40.0395	-84.2033	25659
Lemoore	CA	36.3008	-119.7829	25647
Mint Hill	NC	35.1796	-80.6473	25627
Ridgewood	NJ	40.9793	-74.1165	25621
Long Island City	NY	40.7448	-73.9488	25595
Cabot	AR	34.9745	-92.0165	25587
Rhawnhurst	PA	40.0618	-75.0557	25581
Reedley	CA	36.5963	-119.4504	25569
Edgewood	MD	39.4187	-76.2944	25562
Meadow Woods	FL	28.3856	-81.3665	25558
South Portland	ME	43.6415	-70.2409	25556
West Whittier-Los Nietos	CA	33.9760	-118.0691	25540
Lebanon	PA	40.3409	-76.4113	25534
Zanesville	OH	39.9404	-82.0132	25498
Colleyville	TX	32.8810	-97.1550	25487
Canton	GA	34.2368	-84.4908	25469
Ossining	NY	41.1629	-73.8615	25441
Salem	VA	37.2935	-80.0548	25432
Burlington	IA	40.8075	-91.1129	25410
Saratoga Springs	UT	40.3491	-111.9047	25407
Melrose Park	IL	41.9006	-87.8567	25379
Starkville	MS	33.4505	-88.8196	25366
Lochearn	MD	39.3407	-76.7222	25333
Chanhassen	MN	44.8622	-93.5308	25332
Hercules	CA	38.0171	-122.2886	25314
Galt	CA	38.2546	-121.2999	25303
Prior Lake	MN	44.7133	-93.4227	25282
Castlewood	CO	39.5847	-104.9011	25271
Grandview	MO	38.8858	-94.5330	25256
Clinton	MS	32.3415	-90.3218	25254
Yarmouth	MA	41.7057	-70.2286	25243
Sandusky	OH	41.4489	-82.7080	25212
Balch Springs	TX	32.7287	-96.6228	25210
White Bear Lake	MN	45.0847	-93.0099	25205
Chaska	MN	44.7894	-93.6022	25199
Harvey	IL	41.6100	-87.6467	25194
Middle River	MD	39.3343	-76.4394	25191
Woodstock	IL	42.3147	-88.4487	25189
Ardmore	OK	34.1743	-97.1436	25176
Lockport	IL	41.5895	-88.0578	25175
Woodburn	OR	45.1437	-122.8554	25173
Wyandotte	MI	42.2142	-83.1499	25156
Mauldin	SC	34.7787	-82.3101	25135
Belvidere	IL	42.2639	-88.8443	25132
Moscow	ID	46.7324	-117.0002	25060
Milford	MA	42.1398	-71.5162	25055
West Memphis	AR	35.1465	-90.1845	25052
Athens	OH	39.3292	-82.1013	25044
Mercer Island	WA	47.5707	-122.2221	25042
Bridgeton	NJ	39.4273	-75.2341	25031
Maplewood	NJ	40.7312	-74.2735	25008
Soledad	CA	36.4247	-121.3263	25003
Farmington	CT	41.7198	-72.8320	25000
Brownsburg	IN	39.8434	-86.3978	24996
Saginaw Township North	MI	43.4600	-84.0067	24994
Edwardsville	IL	38.8114	-89.9532	24992
Riverside	OH	39.7798	-84.1241	24972
Athens	AL	34.8024	-86.9722	24966
Woodbridge	CA	33.6772	-117.7944	24966
Liliha - Kapalama	HI	21.3374	-157.8542	24953
Sanger	CA	36.7080	-119.5560	24950
Westmont	IL	41.7959	-87.9756	24941
Wakefield	MA	42.5065	-71.0728	24932
San Fernando	CA	34.2820	-118.4390	24931
Rockledge	FL	28.3508	-80.7253	24926
Hastings	NE	40.5861	-98.3884	24924
Cave Spring	VA	37.2276	-80.0128	24922
North Tustin	CA	33.7645	-117.7939	24917
East Amherst	NY	43.0184	-78.6967	24914
Daphne	AL	30.6035	-87.9036	24896
Whitehall Township	PA	40.6668	-75.4999	24896
Paducah	KY	37.0834	-88.6000	24864
Cliffside Park	NJ	40.8215	-73.9876	24857
Elmwood Park	IL	41.9211	-87.8092	24840
Vineyard	CA	38.4645	-121.3469	24836
Lodi	NJ	40.8823	-74.0832	24835
Hazleton	PA	40.9584	-75.9746	24825
Coronado	CA	32.6859	-117.1831	24812
Hillside	NY	40.7079	-73.7868	24808
Eagle River	AK	61.3214	-149.5678	24793
South Salt Lake	UT	40.7188	-111.8883	24788
Paris	TX	33.6609	-95.5555	24782
Mō‘ili‘ili	HI	21.2947	-157.8300	24778
Northport	AL	33.2290	-87.5772	24772
Uniondale	NY	40.7004	-73.5929	24759
University Park	TX	32.8501	-96.8003	24759
Ponca City	OK	36.7070	-97.0856	24758
Muskego	WI	42.9059	-88.1390	24755
Collinsville	IL	38.6703	-89.9845	24754
Reading	MA	42.5256	-71.0953	24747
Belmont	MA	42.3959	-71.1787	24729
Dedham	MA	42.2418	-71.1662	24729
Short Pump	VA	37.6504	-77.6125	24729
De Pere	WI	44.4489	-88.0604	24724
Caledonia	WI	42.8078	-87.9243	24684
Inkster	MI	42.2942	-83.3099	24672
Vincentown	NJ	39.9340	-74.7485	24664
Bixby	OK	35.9420	-95.8833	24657
Emporia	KS	38.4039	-96.1817	24649
Fort Dodge	IA	42.4975	-94.1680	24649
Walker	MI	43.0014	-85.7681	24647
Ottumwa	IA	41.0200	-92.4113	24624
Junction City	KS	39.0286	-96.8314	24621
Seal Beach	CA	33.7414	-118.1048	24619
Tarpon Springs	FL	28.1461	-82.7568	24605
Franklin	IN	39.4806	-86.0550	24598
Herndon	VA	38.9695	-77.3861	24568
Austin	MN	43.6666	-92.9746	24563
Sachse	TX	32.9762	-96.5953	24554
Sun City West	AZ	33.6620	-112.3413	24535
Watauga	TX	32.8579	-97.2547	24525
Burlington	MA	42.5048	-71.1956	24498
San Benito	TX	26.1326	-97.6311	24496
Freeport	IL	42.2967	-89.6212	24476
Forest Grove	OR	45.5198	-123.1107	24457
Palmetto Bay	FL	25.6218	-80.3248	24439
Staunton	VA	38.1499	-79.0732	24416
Selma	CA	36.5708	-119.6121	24414
South Windsor	CT	41.8237	-72.6212	24412
North Potomac	MD	39.0829	-77.2650	24410
Homer Glen	IL	41.6000	-87.9381	24395
Coral Terrace	FL	25.7459	-80.3045	24376
Norfolk	NE	42.0283	-97.4170	24366
Ridgeland	MS	32.4285	-90.1323	24351
Scaggsville	MD	39.1451	-76.9002	24333
Cudahy	CA	33.9606	-118.1853	24311
Washington	UT	37.1305	-113.5083	24299
New Smyrna Beach	FL	29.0258	-80.9270	24298
South Plainfield	NJ	40.5793	-74.4115	24290
Pasadena	MD	39.1190	-76.5711	24287
Columbine	CO	39.5878	-105.0694	24280
Greenbelt	MD	39.0046	-76.8755	24272
South Riding	VA	38.9209	-77.5039	24256
Citrus Park	FL	28.0784	-82.5698	24252
Boca Del Mar	FL	26.3451	-80.1467	24244
Newport	RI	41.4901	-71.3128	24232
Norton Shores	MI	43.1689	-86.2639	24208
Barstow Heights	CA	34.8697	-117.0562	24202
Rockville Centre	NY	40.6587	-73.6412	24201
Searcy	AR	35.2506	-91.7362	24196
North Platte	NE	41.1239	-100.7654	24194
Rolling Meadows	IL	42.0842	-88.0131	24190
Carteret	NJ	40.5773	-74.2282	24170
Immokalee	FL	26.4187	-81.4173	24154
Woodlawn	IL	41.7795	-87.5995	24150
Medford	NY	40.8176	-73.0001	24142
Lawndale	PA	40.0504	-75.0916	24134
Riverbank	CA	37.7360	-120.9355	24122
Zion	IL	42.4461	-87.8328	24117
Trotwood	OH	39.7973	-84.3113	24096
North Haven	CT	41.3909	-72.8595	24093
Summerlin South	NV	36.1171	-115.3300	24085
Mahwah	NJ	41.0887	-74.1438	24062
Loma Linda	CA	34.0483	-117.2612	24045
Peekskill	NY	41.2901	-73.9204	24043
Keystone	FL	28.1559	-82.6212	24039
Baldwin	NY	40.6565	-73.6093	24033
Fairfax	VA	38.8462	-77.3064	24013
Maywood	IL	41.8792	-87.8431	24012
Sebastian	FL	27.8164	-80.4706	24007
Holt	MI	42.6406	-84.5152	23973
Muscatine	IA	41.4245	-91.0432	23968
Elk River	MN	45.3038	-93.5672	23963
Rock Springs	WY	41.5875	-109.2029	23962
Golden Gate	FL	26.1879	-81.6951	23961
Corsicana	TX	32.0954	-96.4689	23952
Hialeah Gardens	FL	25.8651	-80.3245	23926
Waverly	MI	42.7392	-84.6208	23925
Hunt Valley	MD	39.4998	-76.6411	23915
Fuquay-Varina	NC	35.5843	-78.8000	23907
Fountain Hills	AZ	33.6117	-111.7174	23899
Unionport	NY	40.8273	-73.8501	23895
Champlin	MN	45.1889	-93.3975	23894
South Portland Gardens	ME	43.6390	-70.3153	23893
Centerville	OH	39.6284	-84.1594	23882
Bloomington	CA	34.0703	-117.3959	23851
Bainbridge Island	WA	47.6262	-122.5212	23840
Marshall	TX	32.5449	-94.3674	23820
Morrisville	NC	35.8235	-78.8256	23820
Watertown	WI	43.1947	-88.7290	23819
Kernersville	NC	36.1199	-80.0737	23811
Dickinson	ND	46.8792	-102.7896	23765
Old Bridge	NJ	40.4148	-74.3654	23753
Fort Washington	MD	38.7073	-77.0230	23717
Dinuba	CA	36.5433	-119.3871	23702
Van Nest	NY	40.8484	-73.8637	23700
Barstow	CA	34.8986	-117.0228	23692
Fairland	MD	39.0762	-76.9578	23681
Brookings	SD	44.3114	-96.7984	23657
Blue Island	IL	41.6573	-87.6800	23652
Faribault	MN	44.2950	-93.2688	23650
Chestnut Hill	MA	42.3306	-71.1662	23649
Baileys Crossroads	VA	38.8504	-77.1297	23643
Eagle	ID	43.6954	-116.3540	23612
Norland	FL	25.9490	-80.2123	23604
Scotch Plains	NJ	40.6554	-74.3899	23584
Glenville	OH	41.5334	-81.6174	23559
El Cerrito	CA	37.9158	-122.3116	23549
Brandon	MS	32.2732	-89.9859	23529
Derby	KS	37.5456	-97.2689	23509
Frankford	PA	40.0138	-75.0786	23503
Graham	WA	47.0529	-122.2943	23491
Ilchester	MD	39.2509	-76.7647	23476
Bayonet Point	FL	28.3267	-82.6834	23467
Easton	MA	42.0245	-71.1287	23459
Loves Park	IL	42.3200	-89.0582	23455
Avon Lake	OH	41.5053	-82.0282	23453
San Lorenzo	CA	37.6741	-122.1332	23452
Morton Grove	IL	42.0406	-87.7826	23448
Kingston	NY	41.9270	-73.9974	23436
McDonough	GA	33.4473	-84.1469	23417
Romulus	MI	42.2223	-83.3966	23417
Rosemount	MN	44.7394	-93.1258	23413
Northwest One	DC	38.9043	-77.0120	23386
Mansfield	MA	42.0334	-71.2189	23380
Eloise	FL	27.9947	-81.7381	23366
Laguna Beach	CA	33.5423	-117.7831	23365
Springfield	PA	39.9307	-75.3202	23363
Bellview	FL	30.4616	-87.3150	23355
Manoa	HI	21.3161	-157.8042	23343
Terrytown	LA	29.9102	-90.0326	23319
Crestview	FL	30.7621	-86.5705	23270
Keene	NH	42.9337	-72.2781	23265
Greenwood	SC	34.1954	-82.1618	23260
Gallup	NM	35.5281	-108.7426	23240
South Old Bridge	NJ	40.4082	-74.3543	23233
Duncan	OK	34.5023	-97.9578	23231
Dupont Circle	DC	38.9084	-77.0441	23226
Griffin	GA	33.2468	-84.2641	23211
Dolton	IL	41.6389	-87.6073	23197
Webster Groves	MO	38.5926	-90.3573	23177
Belton	MO	38.8120	-94.5319	23168
Columbus	MS	33.4957	-88.4273	23168
Denison	TX	33.7557	-96.5367	23150
East Elmhurst	NY	40.7612	-73.8651	23150
Kerrville	TX	30.0474	-99.1403	23136
Pooler	GA	32.1155	-81.2471	23133
Mequon	WI	43.2156	-88.0300	23132
Vicksburg	MS	32.3526	-90.8779	23131
Morrisania	NY	40.8293	-73.9065	23127
Wright	FL	30.4557	-86.6383	23127
Pacific Palisades	CA	34.0481	-118.5265	23121
Palm City	FL	27.1678	-80.2662	23120
Middleborough	MA	41.8932	-70.9112	23116
Arnold	MD	39.0321	-76.5027	23106
Isla Vista	CA	34.4133	-119.8610	23096
Vero Beach South	FL	27.6164	-80.4131	23092
Van Buren	AR	35.4368	-94.3483	23081
East Peoria	IL	40.6662	-89.5801	23080
Landover	MD	38.9340	-76.8966	23078
Windham	CT	41.6998	-72.1570	23072
Jacksonville Beach	FL	30.2947	-81.3931	23064
Calabasas	CA	34.1578	-118.6384	23058
Solon	OH	41.3898	-81.4412	23043
Chantilly	VA	38.8943	-77.4311	23039
Candler-McAfee	GA	33.7267	-84.2725	23025
Roselle	IL	41.9847	-88.0798	22994
Copiague	NY	40.6815	-73.3998	22993
Westpark	CA	33.6853	-117.8137	22993
Munster	IN	41.5645	-87.5125	22984
Ladera Ranch	CA	33.5709	-117.6356	22980
Lisle	IL	41.8011	-88.0748	22964
Picnic Point-North Lynnwood	WA	47.8628	-122.2950	22953
East Naples	FL	26.1384	-81.7665	22951
Crystal	MN	45.0327	-93.3602	22943
Cloverleaf	TX	29.7783	-95.1719	22942
Dixiana	AL	33.7402	-86.6494	22940
Highland	IN	41.5536	-87.4520	22936
Machesney Park	IL	42.3472	-89.0390	22927
Morgan Park	IL	41.6903	-87.6667	22924
Noe Valley	CA	37.7502	-122.4337	22893
East Tremont	NY	40.8454	-73.8910	22886
Pelham	AL	33.2857	-86.8100	22885
Auburn	ME	44.0979	-70.2312	22871
Tremont	NY	40.8495	-73.9057	22870
Lincolnia	VA	38.8184	-77.1433	22855
Valinda	CA	34.0453	-117.9437	22822
Marysville	OH	40.2364	-83.3671	22817
Haines City	FL	28.1145	-81.6201	22807
Columbus	NE	41.4297	-97.3684	22797
Bristol	RI	41.6771	-71.2662	22795
Millbrae	CA	37.5986	-122.3872	22795
Newberg	OR	45.3001	-122.9732	22780
The Crossings	FL	25.6707	-80.4012	22758
Valley Station	KY	38.1112	-85.8702	22756
East Lake-Orient Park	FL	27.9827	-82.3788	22753
Lennox	CA	33.9381	-118.3526	22753
Farmington	MN	44.6402	-93.1436	22731
Wilsonville	OR	45.2998	-122.7737	22729
Hutto	TX	30.5427	-97.5467	22722
Bloomingdale	FL	27.8936	-82.2404	22711
Inglewood-Finn Hill	WA	47.7205	-122.2317	22707
West Odessa	TX	31.8423	-102.4988	22707
Oak Harbor	WA	48.2932	-122.6432	22693
‘Ewa Gentry	HI	21.3400	-158.0304	22690
Oak Ridge	FL	28.4711	-81.4245	22685
Rosemont	CA	38.5519	-121.3647	22681
Auburn Hills	MI	42.6875	-83.2341	22672
Pottstown	PA	40.2454	-75.6496	22664
West Puente Valley	CA	34.0517	-117.9684	22636
Maple Heights	OH	41.4153	-81.5660	22631
Willoughby	OH	41.6398	-81.4065	22631
Benbrook	TX	32.6732	-97.4606	22629
Cranford	NJ	40.6584	-74.2996	22627
Garden City	NY	40.7268	-73.6343	22612
Farmington	UT	40.9805	-111.8874	22566
Wasco	IL	41.9381	-88.4045	22560
Hastings	MN	44.7433	-92.8524	22554
Avon	OH	41.4517	-82.0354	22544
Visitacion Valley	CA	37.7171	-122.4043	22534
North Augusta	SC	33.5018	-81.9651	22522
Guilford	CT	41.2890	-72.6818	22498
Cottage Lake	WA	47.7443	-122.0773	22494
Corcoran	CA	36.0980	-119.5604	22477
Melrose	NY	40.8246	-73.9104	22470
East Patchogue	NY	40.7670	-72.9962	22469
West Springfield	VA	38.7726	-77.2211	22460
Wahiawā-Whitmore	HI	21.5056	-158.0335	22448
Hudson	OH	41.2401	-81.4407	22437
Port Hueneme	CA	34.1478	-119.1951	22423
Holiday	FL	28.1878	-82.7395	22403
Near South Side	IL	41.8567	-87.6248	22401
Radcliff	KY	37.8404	-85.9491	22387
Hopewell	VA	37.3043	-77.2872	22378
New Castle	PA	41.0037	-80.3470	22375
Grand Boulevard	IL	41.8139	-87.6173	22373
South Elgin	IL	41.9942	-88.2923	22365
New Brighton	MN	45.0655	-93.2019	22351
Prichard	AL	30.7388	-88.0789	22351
Anniston	AL	33.6598	-85.8316	22347
Palm Springs	FL	26.6359	-80.0961	22341
Ruston	LA	32.5232	-92.6379	22340
Wilmington	MA	42.5465	-71.1737	22325
Midlothian	TX	32.4824	-96.9945	22318
Oxford	MS	34.3665	-89.5192	22314
Oakdale	CA	37.7666	-120.8471	22259
Darien	IL	41.7520	-87.9740	22256
Bloomingdale	IL	41.9575	-88.0809	22254
Northwood	CA	33.7137	-117.7609	22218
Venice	FL	27.0998	-82.4543	22211
Ludlow	MA	42.1601	-72.4759	22201
South Bradenton	FL	27.4631	-82.5818	22178
Hillside	NJ	40.7012	-74.2301	22155
Foggy Bottom	DC	38.9015	-77.0622	22146
North Plainfield	NJ	40.6301	-74.4274	22140
Acworth	GA	34.0663	-84.6784	22131
Pascagoula	MS	30.3658	-88.5561	22126
Sunny Isles Beach	FL	25.9506	-80.1228	22123
Roseburg	OR	43.2165	-123.3417	22114
Oxford	OH	39.5070	-84.7452	22104
Merrick	NY	40.6629	-73.5515	22097
Somerset	NJ	40.4976	-74.4885	22083
Moses Lake	WA	47.1301	-119.2781	22082
Greater Northdale	FL	28.1055	-82.5259	22079
Northdale	FL	28.0939	-82.5056	22079
Saginaw	TX	32.8601	-97.3639	22079
Summit	NJ	40.7156	-74.3647	22074
Watertown	SD	44.8994	-97.1151	22073
Alliance	OH	40.9153	-81.1059	22055
Kalispell	MT	48.1958	-114.3129	22052
South Holland	IL	41.6009	-87.6070	22043
Kenmore	WA	47.7573	-122.2440	22030
Del City	OK	35.4420	-97.4409	22022
Derry	NH	42.8806	-71.3273	22015
Hamtramck	MI	42.3928	-83.0496	22002
Great Kills	NY	40.5543	-74.1515	22000
Wekiwa Springs	FL	28.6986	-81.4256	21998
Leesburg	FL	28.8108	-81.8779	21993
Duarte	CA	34.1394	-117.9773	21990
Converse	TX	29.5180	-98.3161	21987
Villa Park	IL	41.8897	-87.9890	21969
Decatur	GA	33.7748	-84.2963	21957
Park Forest	IL	41.4914	-87.6745	21954
Christiansburg	VA	37.1298	-80.4089	21943
Jurupa Valley	CA	33.9925	-117.5164	21930
Logan	PA	40.0284	-75.1516	21926
Ashland	CA	37.6947	-122.1138	21925
